sample name :	CNTRL_163_s6_SNV
date of analysis :	27/07/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	92126090
total number of reads excluded due to non-common CIGAR:	627367
total number of SSCS consensus reads (read 1 and read 2 separate):	8011710
total number of unpaired SSCS reads:	56904
total number of SSCS pairs:	3977403

UMI_family_size	count (read 1 and read 2 separate)	fraction	
67	1667	0.00012154110032244482
68	1562	0.00011388554211377253
69	1550	0.00011301062117563856
70	1311	9.558511249113686e-05
71	1309	9.543929233478121e-05
72	1240	9.040849694051084e-05
73	1053	7.677431232125639e-05
74	1026	7.480574021045494e-05
75	933	6.802510293991663e-05
76	873	6.365049824924675e-05
77	757	5.5192929180618315e-05
78	722	5.264107644439422e-05
79	673	4.906848261368048e-05
80	639	4.658953995563422e-05
81	631	4.600625933021157e-05
82	498	3.630921893256e-05
83	490	3.572593830713735e-05
84	455	3.3174085570913255e-05
85	420	3.062223283468916e-05
86	400	2.916403127113253e-05
87	335	2.4424876189573493e-05
88	354	2.581016767495229e-05
89	349	2.5445617284063133e-05
90	285	2.0779372280681927e-05
91	251	1.8300429622635662e-05
92	264	1.924826063894747e-05
93	233	1.69880482154347e-05
94	203	1.4800745870099759e-05
95	193	1.4071645088321446e-05
96	186	1.3561274541076626e-05
97	146	1.0644871413963373e-05
98	166	1.210307297752e-05
99	143	1.042614117942988e-05
100	136	9.91577063218506e-06
101	132	9.624130319473735e-06
102	99	7.2180977396053015e-06
103	107	7.801378365027952e-06
104	103	7.509738052316627e-06
105	83	6.05153648876e-06
106	101	7.363917895960964e-06
107	80	5.832806254226506e-06
108	69	5.030795394270361e-06
109	88	6.4160868796491565e-06
110	70	5.1037054724481925e-06
111	50	3.6455039088915664e-06
112	54	3.937144221602892e-06
113	41	2.9893132052910844e-06
114	60	4.37460469066988e-06
115	36	2.6247628144019276e-06
116	46	3.353863596180241e-06
117	48	3.499683752535904e-06
118	34	2.478942658046265e-06
119	36	2.6247628144019276e-06
120	31	2.260212423512771e-06
121	40	2.916403127113253e-06
122	17	1.2394713290231325e-06
123	25	1.8227519544457832e-06
124	11	8.020108599561446e-07
125	21	1.5311116417344578e-06
126	20	1.4582015635566266e-06
127	18	1.3123814072009638e-06
128	16	1.1665612508453012e-06
129	25	1.8227519544457832e-06
130	24	1.749841876267952e-06
131	18	1.3123814072009638e-06
132	8	5.832806254226506e-07
133	14	1.0207410944896386e-06
134	6	4.37460469066988e-07
135	10	7.291007817783133e-07
136	13	9.478310163118072e-07
137	17	1.2394713290231325e-06
138	12	8.74920938133976e-07
139	7	5.103705472448193e-07
140	9	6.561907036004819e-07
141	7	5.103705472448193e-07
142	10	7.291007817783133e-07
143	7	5.103705472448193e-07
144	1	7.291007817783133e-08
145	2	1.4582015635566265e-07
146	6	4.37460469066988e-07
147	5	3.6455039088915664e-07
148	1	7.291007817783133e-08
149	5	3.6455039088915664e-07
150	3	2.18730234533494e-07
151	5	3.6455039088915664e-07
152	3	2.18730234533494e-07
153	5	3.6455039088915664e-07
154	5	3.6455039088915664e-07
155	3	2.18730234533494e-07
156	2	1.4582015635566265e-07
157	2	1.4582015635566265e-07
158	1	7.291007817783133e-08
159	1	7.291007817783133e-08
160	1	7.291007817783133e-08
162	2	1.4582015635566265e-07
163	4	2.916403127113253e-07
165	1	7.291007817783133e-08
168	2	1.4582015635566265e-07
169	3	2.18730234533494e-07
170	1	7.291007817783133e-08
171	1	7.291007817783133e-08
197	2	1.4582015635566265e-07
