sample name :	CNTRL_169_s7
date of analysis :	05/02/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	187286726
total number of reads excluded due to non-common CIGAR:	1095607
total number of SSCS consensus reads (read 1 and read 2 separate):	13489604
total number of unpaired SSCS reads:	194722
total number of SSCS pairs:	6568367

UMI_family_size	count (read 1 and read 2 separate)	fraction	
148	4	2.1742574978590358e-07
149	3	1.6306931233942768e-07
150	6	3.2613862467885537e-07
151	11	5.979208119112349e-07
152	3	1.6306931233942768e-07
153	2	1.0871287489295179e-07
154	8	4.3485149957180716e-07
155	2	1.0871287489295179e-07
158	1	5.4356437446475895e-08
159	3	1.6306931233942768e-07
160	1	5.4356437446475895e-08
162	1	5.4356437446475895e-08
163	1	5.4356437446475895e-08
164	1	5.4356437446475895e-08
165	2	1.0871287489295179e-07
168	4	2.1742574978590358e-07
169	1	5.4356437446475895e-08
170	4	2.1742574978590358e-07
171	2	1.0871287489295179e-07
173	2	1.0871287489295179e-07
